model,layer,normalized_depth,pooling,source_language,target_language,condition,metric,value,n
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,en,raw,r10,0.587890625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,en,raw,mrr,0.3876076940755817,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,ko,raw,r1,0.234375,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,ko,raw,r5,0.46875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,ko,raw,r10,0.57421875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,ko,raw,mrr,0.3485599170540634,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,zh,raw,r1,0.18359375,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,zh,raw,r5,0.404296875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,zh,raw,r10,0.5,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,ja,zh,raw,mrr,0.2878256839579124,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,en,raw,r1,0.587890625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,en,raw,r5,0.794921875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,en,raw,r10,0.853515625,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,en,raw,mrr,0.6827129418465365,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ko,raw,r1,0.189453125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ko,raw,r5,0.380859375,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ko,raw,r10,0.48828125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ko,raw,mrr,0.286167721312055,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ja,raw,r1,0.154296875,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ja,raw,r5,0.33203125,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ja,raw,r10,0.427734375,512
Qwen/Qwen2.5-0.5B,5,0.20833333333333334,last_token,zh,ja,raw,mrr,0.2455230545192745,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ko,raw,r1,0.236328125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ko,raw,r5,0.396484375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ko,raw,r10,0.48046875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ko,raw,mrr,0.31914752051798034,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ja,raw,r1,0.162109375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ja,raw,r5,0.30859375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ja,raw,r10,0.41015625,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,ja,raw,mrr,0.24727923578548208,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,zh,raw,r1,0.3984375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,zh,raw,r5,0.60546875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,zh,raw,r10,0.681640625,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,en,zh,raw,mrr,0.49779299012673583,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,en,raw,r1,0.22265625,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,en,raw,r5,0.427734375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,en,raw,r10,0.546875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,en,raw,mrr,0.32189734834368705,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,ja,raw,r1,0.3125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,ja,raw,r5,0.5234375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,ja,raw,r10,0.603515625,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,ja,raw,mrr,0.41232258715763853,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,zh,raw,r1,0.12890625,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,zh,raw,r5,0.263671875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,zh,raw,r10,0.359375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ko,zh,raw,mrr,0.2029770962096993,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,en,raw,r1,0.169921875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,en,raw,r5,0.36328125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,en,raw,r10,0.498046875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,en,raw,mrr,0.26615234908471963,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,ko,raw,r1,0.236328125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,ko,raw,r5,0.443359375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,ko,raw,r10,0.54296875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,ko,raw,mrr,0.33991068313147993,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,zh,raw,r1,0.123046875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,zh,raw,r5,0.236328125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,zh,raw,r10,0.330078125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,ja,zh,raw,mrr,0.18973472495775084,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,en,raw,r1,0.478515625,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,en,raw,r5,0.697265625,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,en,raw,r10,0.787109375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,en,raw,mrr,0.5819603072387882,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ko,raw,r1,0.15234375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ko,raw,r5,0.30859375,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ko,raw,r10,0.392578125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ko,raw,mrr,0.23674813451796656,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ja,raw,r1,0.095703125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ja,raw,r5,0.23046875,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ja,raw,r10,0.30078125,512
Qwen/Qwen2.5-0.5B,6,0.25,last_token,zh,ja,raw,mrr,0.16674509261474857,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ko,raw,r1,0.30078125,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ko,raw,r5,0.47265625,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ko,raw,r10,0.54296875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ko,raw,mrr,0.39189819225241196,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ja,raw,r1,0.21875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ja,raw,r5,0.416015625,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ja,raw,r10,0.5234375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,ja,raw,mrr,0.31766493061098267,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,zh,raw,r1,0.431640625,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,zh,raw,r5,0.658203125,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,zh,raw,r10,0.759765625,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,en,zh,raw,mrr,0.5387382581155039,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,en,raw,r1,0.240234375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,en,raw,r5,0.43359375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,en,raw,r10,0.51953125,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,en,raw,mrr,0.3363088965780313,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,ja,raw,r1,0.359375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,ja,raw,r5,0.591796875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,ja,raw,r10,0.6953125,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,ja,raw,mrr,0.47738267470523665,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,zh,raw,r1,0.171875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,zh,raw,r5,0.32421875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,zh,raw,r10,0.39453125,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ko,zh,raw,mrr,0.24941452228015226,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,en,raw,r1,0.193359375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,en,raw,r5,0.373046875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,en,raw,r10,0.490234375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,en,raw,mrr,0.2853646450659686,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,ko,raw,r1,0.326171875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,ko,raw,r5,0.556640625,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,ko,raw,r10,0.65234375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,ko,raw,mrr,0.4346562175091382,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,zh,raw,r1,0.1796875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,zh,raw,r5,0.31640625,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,zh,raw,r10,0.423828125,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,ja,zh,raw,mrr,0.2571667818880392,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,en,raw,r1,0.466796875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,en,raw,r5,0.693359375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,en,raw,r10,0.78125,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,en,raw,mrr,0.5707123874847844,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ko,raw,r1,0.21875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ko,raw,r5,0.41015625,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ko,raw,r10,0.5234375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ko,raw,mrr,0.3132001199180377,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ja,raw,r1,0.162109375,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ja,raw,r5,0.326171875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ja,raw,r10,0.4296875,512
Qwen/Qwen2.5-0.5B,7,0.2916666666666667,last_token,zh,ja,raw,mrr,0.24698901539338322,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ko,raw,r1,0.400390625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ko,raw,r5,0.6015625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ko,raw,r10,0.685546875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ko,raw,mrr,0.5013449022142646,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ja,raw,r1,0.32421875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ja,raw,r5,0.541015625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ja,raw,r10,0.640625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,ja,raw,mrr,0.42984425088784983,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,zh,raw,r1,0.5234375,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,zh,raw,r5,0.716796875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,zh,raw,r10,0.798828125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,en,zh,raw,mrr,0.6139122714767085,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,en,raw,r1,0.302734375,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,en,raw,r5,0.53125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,en,raw,r10,0.59375,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,en,raw,mrr,0.40712725439657643,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,ja,raw,r1,0.4609375,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,ja,raw,r5,0.701171875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,ja,raw,r10,0.783203125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,ja,raw,mrr,0.5687883240135168,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,zh,raw,r1,0.23828125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,zh,raw,r5,0.392578125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,zh,raw,r10,0.482421875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ko,zh,raw,mrr,0.31749961744790234,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,en,raw,r1,0.26171875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,en,raw,r5,0.44921875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,en,raw,r10,0.5546875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,en,raw,mrr,0.35411243971528306,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,ko,raw,r1,0.412109375,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,ko,raw,r5,0.63671875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,ko,raw,r10,0.712890625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,ko,raw,mrr,0.515992793830924,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,zh,raw,r1,0.251953125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,zh,raw,r5,0.435546875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,zh,raw,r10,0.515625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,ja,zh,raw,mrr,0.34214763663943776,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,en,raw,r1,0.576171875,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,en,raw,r5,0.75,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,en,raw,r10,0.833984375,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,en,raw,mrr,0.662992272789143,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ko,raw,r1,0.314453125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ko,raw,r5,0.548828125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ko,raw,r10,0.6640625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ko,raw,mrr,0.4286033032160147,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ja,raw,r1,0.267578125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ja,raw,r5,0.5078125,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ja,raw,r10,0.59765625,512
Qwen/Qwen2.5-0.5B,8,0.3333333333333333,last_token,zh,ja,raw,mrr,0.3769810148535199,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ko,raw,r1,0.490234375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ko,raw,r5,0.70703125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ko,raw,r10,0.791015625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ko,raw,mrr,0.5843792493665758,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ja,raw,r1,0.453125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ja,raw,r5,0.712890625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ja,raw,r10,0.779296875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,ja,raw,mrr,0.5632081130795837,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,zh,raw,r1,0.685546875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,zh,raw,r5,0.857421875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,zh,raw,r10,0.89453125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,en,zh,raw,mrr,0.7576384732924422,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,en,raw,r1,0.353515625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,en,raw,r5,0.55859375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,en,raw,r10,0.669921875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,en,raw,mrr,0.4523046749534121,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,ja,raw,r1,0.568359375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,ja,raw,r5,0.76953125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,ja,raw,r10,0.83984375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,ja,raw,mrr,0.6619618306298591,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,zh,raw,r1,0.27734375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,zh,raw,r5,0.462890625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,zh,raw,r10,0.5703125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ko,zh,raw,mrr,0.3763771990012831,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,en,raw,r1,0.3359375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,en,raw,r5,0.57421875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,en,raw,r10,0.65234375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,en,raw,mrr,0.4421683858990619,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,ko,raw,r1,0.515625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,ko,raw,r5,0.69921875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,ko,raw,r10,0.7578125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,ko,raw,mrr,0.598762767040462,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,zh,raw,r1,0.322265625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,zh,raw,r5,0.53125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,zh,raw,r10,0.625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,ja,zh,raw,mrr,0.4216094193194154,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,en,raw,r1,0.6796875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,en,raw,r5,0.859375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,en,raw,r10,0.90625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,en,raw,mrr,0.7612066455606439,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ko,raw,r1,0.451171875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ko,raw,r5,0.671875,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ko,raw,r10,0.744140625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ko,raw,mrr,0.5490284169346873,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ja,raw,r1,0.384765625,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ja,raw,r5,0.642578125,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ja,raw,r10,0.74609375,512
Qwen/Qwen2.5-0.5B,9,0.375,last_token,zh,ja,raw,mrr,0.5038073464186825,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ko,raw,r1,0.513671875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ko,raw,r5,0.716796875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ko,raw,r10,0.794921875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ko,raw,mrr,0.6125670305446067,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ja,raw,r1,0.501953125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ja,raw,r5,0.755859375,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ja,raw,r10,0.83203125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,ja,raw,mrr,0.612717165175248,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,zh,raw,r1,0.703125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,zh,raw,r5,0.85546875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,zh,raw,r10,0.908203125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,en,zh,raw,mrr,0.7733095443895048,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,en,raw,r1,0.435546875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,en,raw,r5,0.638671875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,en,raw,r10,0.724609375,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,en,raw,mrr,0.5300828414394456,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,ja,raw,r1,0.58984375,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,ja,raw,r5,0.80859375,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,ja,raw,r10,0.86328125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,ja,raw,mrr,0.689780633149957,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,zh,raw,r1,0.3125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,zh,raw,r5,0.529296875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,zh,raw,r10,0.638671875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ko,zh,raw,mrr,0.41922663309403985,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,en,raw,r1,0.431640625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,en,raw,r5,0.6640625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,en,raw,r10,0.73046875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,en,raw,mrr,0.5322140725094402,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,ko,raw,r1,0.537109375,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,ko,raw,r5,0.736328125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,ko,raw,r10,0.779296875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,ko,raw,mrr,0.6226680649848979,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,zh,raw,r1,0.376953125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,zh,raw,r5,0.595703125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,zh,raw,r10,0.681640625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,ja,zh,raw,mrr,0.4801406324071803,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,en,raw,r1,0.72265625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,en,raw,r5,0.87890625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,en,raw,r10,0.919921875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,en,raw,mrr,0.7948532808952504,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ko,raw,r1,0.462890625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ko,raw,r5,0.666015625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ko,raw,r10,0.7578125,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ko,raw,mrr,0.5605910325434529,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ja,raw,r1,0.421875,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ja,raw,r5,0.697265625,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ja,raw,r10,0.771484375,512
Qwen/Qwen2.5-0.5B,10,0.4166666666666667,last_token,zh,ja,raw,mrr,0.5454178477449774,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ko,raw,r1,0.783203125,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ko,raw,r5,0.8828125,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ko,raw,r10,0.900390625,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ko,raw,mrr,0.8290981454970853,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ja,raw,r1,0.794921875,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ja,raw,r5,0.943359375,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ja,raw,r10,0.96484375,512
Qwen/Qwen2.5-0.5B,11,0.4583333333333333,last_token,en,ja,raw,mrr,0.860728380071877,512
